MED10,000,000,000,000,Milwaukee
18851,026,026,000,000,SUTTER CREEK
08655,018,018,000,000,GABBS
07379,001,000,000,000,BILLINGS
01721,002,002,000,000,ORLAND
06930,000,000,000,000,SHERIDAN
27814,002,002,000,000,OAK HARBOR
26427,096,096,009,000,REDWOOD CITY
35119,077,077,009,000,COVELO
21967,003,003,009,000,FRESNO
0006G,000,000,000,000,BILLINGS
15253,073,073,009,000,BAY POINT
02346,001,000,000,000,BILLINGS
07088,001,000,000,000,BILLINGS
17558,050,050,009,000,LAS VEGAS
17888,004,004,009,000,ARMONA
18602,044,044,009,000,ONTARIO
19680,088,088,009,000,DANVILLE
29164,059,059,000,000,CERES
07176,000,000,000,000,LAUREL
06898,001,000,000,000,LAME DEER
12746,048,048,001,000,LAKE FOREST
33252,051,051,001,000,ALBUQUERQUE
03041,001,000,000,000,PARK CITY
32547,026,026,000,000,COPPEROPOLIS
17530,070,070,009,000,SHORELINE
22386,053,053,009,000,GRANTS PASS
27409,041,041,009,000,RODEO
06532,001,000,000,000,BIG TIMBER
38429,087,087,009,000,PUEBLO
31917,100,100,009,000,SAN FRANCISCO
11145,093,093,009,000,MCKINLEYVILLE
07115,054,054,200,000,EUGENE
13239,018,018,000,000,FERNLEY
21250,081,081,009,000,PETULMA
33485,007,007,000,000,MODESTO
11188,041,041,001,000,SAN LEANDRO
08344,001,000,000,000,BAKER
10127,017,017,001,000,OROSI
25817,003,003,001,000,FRESNO
27401,046,046,009,000,SAN JOSE
11315,102,102,001,000,SANTA CLARA
34723,003,003,009,000,FRESNO
22906,093,093,009,000,EUREKA
08487,001,000,000,000,BILLINGS
31035,097,097,001,000,SQUAW VALLEY
08851,048,048,001,000,LONG BEACH
17852,035,035,009,000,ROHNERT PARK
32284,072,072,011,000,PHOENIX
32843,053,053,001,000,MEDFORD
04615,001,000,000,000,BILLINGS
11631,092,092,000,000,PAHRUMP
16027,050,050,009,000,LAS VEGAS
15953,069,069,009,000,KINGWOOD
06229,001,000,000,000,LAUREL
36666,047,047,001,000,STOCKTON
38261,087,087,009,000,PUEBLO
00466,001,000,000,000,LODGE GRASS
23463,051,051,001,000,ALBUQUERQUE
05009,001,000,000,000,BILLINGS
19374,102,102,001,000,CAMBELL
37829,069,069,009,000,HOUSTON
38164,011,011,009,000,ROSEVILLE
39322,086,086,011,000,HOUSTON
24769,046,046,001,000,SUNNYVALE
39441,006,006,009,000,MADERA
20446,003,003,000,000,CLOVIS
21284,031,031,000,000,SEATTLE
22051,041,041,001,000,OAKLAND
25097,084,084,009,000,LARAMIE
21392,046,046,001,000,SAN JOSE
02229,001,000,000,000,STANFORD
14348,046,046,009,000,PALO ALTO
20736,081,081,001,000,MILL VALLEY
14212,035,035,001,000,WINDSOR
35325,007,007,000,000,OAKDALE
09135,064,064,001,000,MENIFEE
17083,018,018,000,000,WINNEMUCCA
20017,023,023,009,000,RED BLUFF
21210,026,026,000,000,TUOLUMNE
19500,067,067,009,000,WOODLAND PARK
26190,058,058,001,000,SPOKANE
31213,097,097,001,000,FRESNO
06140,001,000,000,000,RYEGATE
03170,001,000,000,000,COLUMBUS
20807,001,001,001,000,BAKERSFIELD
11508,012,012,000,000,PORT HUENEME
20550,044,044,009,000,PAMONA
08660,002,002,000,000,LOS MOLINOS
39359,093,093,009,000,FORTUNA
18539,066,066,001,000,FT. WORTH
07697,001,000,000,000,BILLINGS
05064,001,000,000,000,BILLINGS
16156,075,075,001,000,VICTORVILLE
30803,026,026,000,000,PIONEER
11322,045,045,001,000,SAN FRANCISCO
32924,100,100,001,000,SAN FRANCISCO
0MED1,006,000,000,000,BILLINGS
06596,001,000,000,000,BILLINGS
35188,008,008,009,000,CALISTOGA
24623,061,061,001,000,EAGLE POINT
18415,066,066,009,000,COLLEYVILLE
22890,081,081,001,000,PETALUMA
37366,006,006,009,000,CHOWCHILLA
19030,073,073,009,000,MUNDELEIN
38446,046,046,001,000,SAN JOSE
28805,059,059,000,000,KEYES
22774,088,088,009,000,CONCORD
34836,066,066,001,000,FORT WORTH
05818,001,000,000,000,BILLINGS
26749,003,003,000,000,FRESNO
07831,001,000,000,000,LEWISTOWN
19569,063,063,009,000,MEXIA
32210,026,026,000,000,JACKSON
17243,071,071,009,000,LAS VEGAS
11046,041,041,009,000,FREMONT
02669,001,000,000,000,JOLIET
17527,007,007,000,000,RIVERBANK
17304,092,092,000,000,INDIAN SPRINGS
27164,004,004,009,000,COALINGA
03716,001,000,000,000,LEWISTOWN
39445,038,038,009,000,SAN MARCOS
26306,068,068,009,000,BOULDER
32569,007,007,000,000,MODESTO
21223,044,044,001,000,ANAHEIM
03872,001,000,000,000,ROSEBURG
19721,033,033,009,000,SALEM
00505,001,000,000,000,CUSTER
29209,053,053,001,000,WHITE CITY
19104,047,047,001,000,WOODRIDGE
13281,011,011,001,000,GEORGETOWN
50023,672,672,011,000,SHAWINIGAN
15043,006,006,000,000,MADERA
04488,001,000,000,000,BILLINGS
30217,071,071,009,000,LAS VEGAS
33872,099,099,009,000,DENVER
30594,089,089,011,000,SANTA CRUZ
20157,044,044,009,000,VAN NUYS
36270,036,036,011,000,ROSAMOND
20522,001,001,001,000,BAKERSFIELD
35936,071,071,011,000,HENDERSON
33363,089,089,009,000,CAPITOLA
15852,063,063,009,000,LEWISVILLE
35179,036,036,011,000,LANCASTER
06555,001,000,000,000,SILESIA
09436,003,003,000,000,SANGER
16058,023,023,009,000,REDDING
31933,006,006,009,000,CHOWCHILLA
17594,086,086,001,000,SPRING
28788,066,066,001,000,FORT WORTH
16401,057,057,001,000,COSTA MESA
25300,060,060,000,000,LOS BANOS
03999,001,000,000,000,ROUNDUP
19849,017,017,001,000,TULARE
22133,055,055,009,000,ENGLEWOOD
10317,071,071,009,000,HENDERSON
15367,051,051,001,000,EDGEWOOD
33559,051,051,001,000,RIO RANCHO
04521,001,000,000,000,COLUMBUS
24675,111,111,009,000,EL CAJON
15733,008,008,001,000,VALLEJO
29438,049,049,000,000,SACRAMENTO
13477,073,073,009,000,WILMETTE
22688,053,053,001,000,JACKSONVILLE
22062,023,023,009,000,REDDING
16341,045,045,011,000,SAN FRANCISCO
28607,072,072,011,000,PHOENIX
22598,023,023,009,000,RED BLUFF
15136,014,014,000,000,LA MESA
08578,054,054,001,000,JUNCTION CITY
07023,001,000,000,000,BILLINGS
26476,027,027,000,000,SPARKS
23624,012,012,000,000,SANTA MARIA
SSS02,000,010,000,000,DICKINSON
21131,088,088,009,000,LIVERMORE
12561,010,010,009,000,LAKE ISABELLA
19308,063,063,009,000,AUBREY
00702,001,000,000,000,BILLINGS
32350,014,014,009,000,SAN DIEGO
32951,033,033,001,000,MC MINNVILLE
22096,047,047,009,000,STOCKTON
02555,001,000,000,000,LEWISTOWN
38964,111,111,009,000,SPRING VALLEY
15600,009,009,000,000,PORTERVILLE
13127,066,066,001,000,FORT WORTH
36100,090,090,009,000,JOLIET
35205,036,036,011,000,LITTLEROCK
22767,001,001,009,000,SHAFTER
18926,002,002,000,000,OROVILLE
06327,001,000,000,000,BILLINGS
15487,078,078,001,000,ELGIN
21449,066,066,001,000,WEATHERFORD
34050,044,044,009,000,RANCHO CUCAMONGA
36053,038,038,009,000,SAN MARCOS
35457,014,014,009,000,LAKESIDE
01240,001,000,000,000,BILLINGS
33143,074,074,009,000,BLAINE
00270,001,000,000,000,BILLINGS
26895,015,015,009,000,CAMBRIA
24084,093,093,009,000,MCKINLEYVILLE
34847,100,100,009,000,SAN FRANCISCO
38035,001,001,009,000,BAKERSFIELD
05208,001,000,000,000,BRIDGER
29840,069,069,009,000,HOCKLEY
26906,065,065,001,000,WHEAT RIDGE
33152,054,054,001,000,SPRINGFIELD
X8269,077,452,009,325,LEMON GROVE
32050,068,068,009,000,LONGMONT
39682,006,006,009,000,CHOWCHILLA
23304,050,050,009,000,LAS VEGAS
33395,017,017,001,000,TULARE
05619,001,000,000,000,COLUMBUS
31538,045,045,001,000,MILLBRAE
39974,072,072,009,000,PHOENIX
00161,000,000,000,000,
06088,001,000,000,000,BILLINGS
38344,071,071,009,000,HENDERSON
09600,055,055,009,000,AURORA
03233,001,000,000,000,BILLINGS
36080,087,087,009,000,PUEBLO
39295,031,031,000,000,EVERETT
11152,051,051,001,000,BELEN
34134,102,102,011,000,SAN JOSE
38149,047,047,001,000,STOCKTON
30459,012,012,000,000,SANTA MARIA
31984,081,081,000,000,PETALUMA
15748,010,010,009,000,RIDGECREST
15445,066,066,001,000,FT. WORTH
10528,009,009,000,000,PORTERVILLE
17642,001,001,001,000,BAKERSFIELD
30044,096,096,009,000,SAN CARLOS
33407,009,009,000,000,WOODVILLE
28472,046,046,009,000,SAN JOSE
06218,001,000,000,000,LAUREL
08642,044,044,009,000,SAN DIMAS
38247,014,014,009,000,SANTEE
10447,036,036,000,000,LANCASTER
10523,007,007,000,000,MODESTO
22480,041,041,001,000,CASTRO VALLEY
08902,003,003,000,000,FRESNO
SUD30,000,000,001,000,Livingfree
34362,050,050,011,000,LAS VEGAS
18871,063,063,009,000,DALLAS
37167,103,103,009,000,UNION CITY
36508,079,079,009,000,GILBERT
00DT2,001,100,001,001,BILLINGS
27735,023,023,009,000,REDDING
28231,068,068,001,000,LONGMONT
33289,025,025,011,000,CONCONULLY
19050,026,026,000,000,JAMESTOWN
12464,041,041,001,000,OAKLAND
00625,001,000,000,000,LAUREL
12341,004,004,000,000,AVENAL
25633,015,015,001,000,GROVER BEACH
09236,070,070,009,000,LAKE STEVENS
10409,047,047,001,000,LODI
13887,060,060,009,000,ATWATER
20089,045,045,001,000,DALY CITY
29891,096,096,009,000,REDWOOD CITY
26903,071,071,009,000,HENDERSON
00548,001,000,000,000,BILLINGS
36005,073,073,009,000,CHICAGO
08327,000,000,000,000,BILLINGS
13190,053,053,001,000,MEDFORD
25042,060,060,000,000,ATWATER
26644,009,009,000,000,PORTERVILLE
30373,071,071,000,000,HENDERSON
16372,011,011,009,000,AUBURN
38796,014,014,009,000,DEL MAR
00411,001,000,000,000,BILLINGS
17839,035,035,009,000,SEBASTOPOL
08171,001,000,000,000,BILLINGS
31610,026,026,000,000,VALLEY SPRINGS
01410,001,000,000,000,BELGRADE
0P367,000,000,000,000,BILLINGS
38731,035,035,001,000,SANTA ROSA
21911,015,015,000,000,PASO ROBLES
38371,069,069,009,000,HUMBLE
30209,092,092,000,000,PAHRUMP
04677,001,000,000,000,HOMER
10432,000,000,000,000,FRESNO
06647,001,000,000,000,LIVINGSTON
29941,101,101,009,000,BISHOP
11824,027,027,000,000,RENO
01102,000,000,001,000,Billings
31980,014,014,009,000,SAN YSIDRO
10926,081,081,001,000,SAN RAFAEL
06177,001,000,000,000,BILLINGS
36200,063,063,009,000,SANGER
26516,046,046,001,000,MILPITAS
29068,059,059,000,000,PATTERSON
72746,010,010,000,000,CAL CITY
17804,047,047,001,000,TRACY
14022,010,010,009,000,RIDGECREST
14260,081,081,001,000,OAKLAND
37317,081,081,001,000,CORTE MADEA
24756,014,014,009,000,SANTEE
21218,023,023,009,000,SHASTA LAKE CITY
29504,087,087,009,000,PUEBLO
23248,044,044,009,000,AZUSA
05708,001,000,000,000,ST. XAVIER
13219,054,054,001,000,SPRINGFIELD
14677,042,042,009,000,SALINAS
34576,041,041,001,000,OAK
B1819,000,001,000,000,City
11220,066,066,001,000,FT. WORTH
08162,001,000,000,000,ROUNDUP
01083,001,000,000,000,POPLAR
29076,006,006,000,000,MADERA
22904,014,014,000,000,LA JOLLA
05003,001,000,000,000,WORDEN
38345,051,051,001,000,ALBUQUERQUE
10964,073,073,001,000,SKOKIE
22276,027,027,000,000,RENO
05017,000,000,000,000,MALTA
35840,000,000,000,000,
33125,044,044,009,000,WEST COVINA
TIG03,000,000,000,000,BILL CIY
36178,031,031,001,000,BELILNGHAM
01216,000,000,001,000,
23349,008,008,009,000,YOUNTVILLE
09259,002,002,000,000,MARYSVILLE
03312,018,018,200,000,FERNLEY
30455,075,075,001,000,VICTORVILLE
30434,074,074,009,000,LYNDON
30219,003,003,000,000,FRESNO
01393,001,000,000,000,ROUNDUP
20467,001,001,009,000,SHAFTER
36841,038,038,009,000,VISTA
05095,001,000,000,000,MILES CITY
24053,012,012,000,000,SANTA MARIA
37622,046,046,011,000,SAN JOSE
26307,064,064,009,000,PALM SPRINGS
06070,001,000,000,000,BILLINGS
28063,053,053,001,000,WHITE CITY
31160,007,007,000,000,MODESTO
09274,038,038,000,000,SAN DIEGO
09494,042,042,009,000,SOLEDAD
31742,072,072,011,000,SUN CITY
18308,103,103,009,000,FREMONT
33979,008,008,009,000,VACAVILLE
26767,074,074,009,000,BELLINGHAM
11131,060,060,000,000,MERCED
07145,001,000,000,000,PARK CITY
",,,,,",000,000,000,000,
14866,100,100,001,000,SAN FRANCISCO
39269,046,046,001,000,SAN JOSE
04220,001,000,000,000,HARLOWTON
00679,001,000,000,000,MARTINSDALE
21509,102,102,009,000,SARATOGA
12724,081,081,001,000,SAN RAFAEL
20354,036,036,009,000,LANCASTER
16900,000,000,000,000,CHALLENGE
03528,001,000,000,000,BILLINGS
35301,006,006,000,000,MADERA
37463,003,003,009,000,FRESNO
34676,070,070,000,000,SNOHOMISH
26210,004,004,009,000,HANFORD
19077,041,041,001,000,OAKLAND
02896,001,000,000,000,BILLINGS
06910,001,000,000,000,BILLINGS
31157,007,007,000,000,MODESTO
18282,047,047,001,000,STOCKTON
10555,088,088,001,000,CLAYTON
25532,050,050,009,000,N. LAS VEGAS
15514,027,027,000,000,RENO
12953,008,008,001,000,NAPA
01438,001,000,000,000,BILLINGS
04329,001,000,000,000,WOLF POINT
27026,081,081,000,000,SAN RAFAEL
17833,002,002,000,000,MAGALIA
27015,050,050,009,000,LAS VEGAS
14322,044,044,001,000,ANAHEIM
02807,001,000,000,000,BILLINGS
20537,007,007,000,000,MODESTO
09345,032,032,001,000,DAYTON
04341,001,000,000,000,WOLF POINT
31033,014,014,000,000,LA MESA
38718,053,053,001,000,MEDFORD
06000,001,000,000,000,FROMBERG
07766,001,000,000,000,BILLINGS
01368,001,000,000,000,ROUNDUP
26055,050,050,000,000,LAS VEGAS
0DP21,001,003,001,000,BILLINGS
36693,093,093,009,000,EUREKA
16649,054,054,001,000,COTTAGE GROVE
06445,001,000,000,000,BURLINGTON
35632,070,070,009,000,LYNNWOOD
36858,004,004,009,000,AVENAL
06120,001,000,000,000,CUSTER
21598,041,041,009,000,CONCORD
23890,042,042,009,000,MARINA
17715,023,023,009,000,RED BLUFF
17544,010,010,009,000,RIDGECREST
07574,000,000,000,000,BILLINGS
27532,069,069,009,000,TOMBALL
08089,001,000,000,000,MEETEETSE
31729,038,038,000,000,ESCONDIDO
22406,006,006,009,000,CHOWCHILLA
28832,051,051,001,000,LOS LUNAS
07049,001,000,000,000,BILLINGS
35342,059,059,000,000,KEYES
36742,003,003,009,000,FRESNO
26907,077,077,009,000,EUREKA
16698,026,026,000,000,POLLOCK PINES
20517,003,003,000,000,FRESNO
30714,071,071,009,000,LAS VEGAS
04775,001,000,000,000,BILLINGS
12529,048,048,011,000,MARINA DEL REY
33667,052,052,009,000,MARINA DEL RAY
39138,050,050,009,000,LAS VEGAS
09420,042,042,009,000,SPRECKLES
22209,060,060,000,000,LOS BANOS
13197,075,075,001,000,HESPERIA
32107,035,035,001,000,SANTA ROSA
25582,009,009,000,000,SPRINGVILLE
04316,001,000,000,000,BILLINGS
20379,066,066,001,000,FORT WORTH
20697,038,038,009,000,SAN MARCOS
10289,049,049,000,000,MARYSVILLE
32997,090,090,001,000,HICKORY HILLS
05550,001,000,000,000,BILLINGS
33070,069,069,001,000,HOUSTON
21427,002,002,000,000,PARADISE
38723,053,053,001,000,MEDFORD
25171,055,055,009,000,GRENWOOD VILLAGE
27688,023,023,009,000,COTTONWOOD
P9988,000,000,000,000,BILLINGS
09956,035,035,009,000,COTATI
26856,089,089,009,000,FREEDOM
01320,001,000,000,000,BILLINGS
30657,057,057,001,000,MONARCH BEACH
31969,088,088,001,000,DUBLIN
27310,055,055,009,000,WHEATRIDGE
27790,074,074,009,000,FERNDALE
05840,001,000,000,000,BILLINGS
35947,108,108,011,000,LOWELL
13455,035,035,001,000,SANTA ROSA
33984,068,068,009,000,LONGMONT
34463,044,044,009,000,HESPERIA
05354,001,000,000,000,ROBERTS
00TD4,001,100,001,001,BILLINGS
37944,001,001,000,000,BAKERSFIELD
14531,051,051,001,000,ALBUQUERQUE
11817,041,041,009,000,FREMONT
26731,045,045,001,000,SAN FRANCISCO
